j_0,j_1,j_2,j_3,j_4,j_5,j_6
1.0875381179321142,0.12730762999844059,-0.8544329165548081,-2.3596428487948855,-0.8604924363873074,2.118069582181814
1.136837989207395,-0.1984842164764853,-0.693492482315933,-2.55159563996025,-1.13939733302372,2.0851431722290314
1.0912945280645685,-0.46560898547320706,-0.6548860829262351,-2.812970005163421,-1.094596657601687,2.105480571662838
1.0882592805774802,-0.7027105483794558,-0.413642465053202,-2.8776860243550564,-1.0190613675418838,1.5870068892475224
1.1873325105319994,-1.074974844698394,-0.22150481175097925,-2.9040216345287444,-1.0238099756298378,1.4300411876453163
1.375283310399019,-1.3803794949556059,0.11781472835027751,-2.993690563665623,-1.0747761297697958,1.2583457643515974
1.1821079022581502,-1.598110041303517,-0.11534115385462274,-2.7937896300798375,-0.9389384333276061,1.162647174429436
1.0991164646751184,-1.5616855661567006,-0.26722182592903465,-2.49982125957463,-0.7180248103374192,0.8085583601415687
1.2412375208809925,-1.7119694791208229,-0.5032113493626174,-2.463488497715837,-0.5691174281456357,0.3557793035638639
1.3501786310261856,-1.6974132881202857,-0.7384852175706262,-1.9302156811986404,-0.3748696720264171,0.25082307178662777
1.703734687189793,-1.743088567680486,-0.5976549784176237,-1.6968436377313931,0.2937570398707394,0.37840003574382974
2.212863509614829,-1.539063768365006,-0.2703998858457961,-1.1941509123005476,0.6619437737469278,0.036431633429430565
2.22688755162088,-1.497308381161114,-0.14487204479661342,-1.4089668375850017,1.6929753054760814,0.1511830043201723
1.9889882281419915,-1.2476283288878989,-0.26815293473866486,-0.9235244709048134,1.4783809684188487,0.10828056225372062
1.824623027200567,-1.0685689753515764,-0.10289345105289804,-0.61742333674803,1.8003499396486333,0.08016125427038867
1.7452498986852873,-1.2531166812717145,0.0742141770615814,-0.8357495650869184,1.3833271052253568,0.29440899418672384
1.6948599003909068,-1.2137056670049384,0.28058737917420995,-0.8217573781329373,1.5269068654618012,0.5150247198923754
1.5513280154796334,-1.2186487141828515,0.32610307946729744,-0.781997582821714,1.6150728395999483,0.7159240521365762
1.3872644665336846,-1.2866298138537124,0.1596048098360794,-0.5487877275302244,1.7916443527725319,0.4402825422962562
1.378047055382111,-1.61787988915869,0.28581253437227083,-0.9501240916964337,1.2971776123367231,0.22928050258712185
1.2072125088918728,-1.7269586249128495,0.4926273939131276,-0.6580043445675132,0.6640314332319099,0.02870240723389994
1.1119472569130284,-1.7338305937771588,0.6358114088399911,-0.85617785549882,1.472827810545077,0.013624343220790092
1.1185496273968667,-1.7294869405494886,0.5573181282398814,-1.1487744419714474,1.2984832138134017,0.22895938115890502
0.9509299367798096,-1.5976820263124913,0.25791710734249085,-0.9150343342724261,1.5068938656077213,0.3812659934522076
0.9542309009881418,-1.5987856324039909,0.11262753427963323,-1.3440877290646613,1.8687317096500617,0.4957726096123931
0.8430658503620658,-1.669840624180183,0.12075939812446457,-1.4490323876934281,1.6099387127737037,0.5223125444498176
0.8319205827488498,-1.486122506251449,0.36725752125666133,-1.1006967070205311,1.1776277569085662,0.7314141908810203
0.8513751017024305,-1.2718217446414215,0.38161131546144356,-1.1870034494470652,1.2231239195905843,0.4410703346836016
1.0126654479380042,-1.2702295388866258,0.46578457555691566,-1.5479069002929704,0.9655833293904328,0.7229772166363024
0.8913200518843034,-1.022108381548147,0.40366474954744636,-1.1922100825976472,0.8099239361531252,0.3492513241645683
0.6500122267106261,-0.862508174496889,0.2679787782880969,-0.7191572108492283,0.3605984421235022,0.16509118873177364
0.7408347848574022,-0.6245343554684339,0.28791739859683396,-0.5086024687584274,0.7463870221274291,0.01317381689524355
